business_id,name,categories,avg_stars
3s8PNggIbgeSsjqM6HKOCg,The Verdict's Inn,"American (New), Restaurants",3.0
bp0yn4X3qrHoVcqTsrxNqQ,Cafe 316,"Internet Cafes, Food, Restaurants, Juice Bars & Smoothies, Cafes",4.0
-Tv5UZeFHdKz3RM9vOYpaw,Milano's Pizzeria,"Pizza, Restaurants",2.5
FAiZp6pLY5l9JITMQPASbg,7th & Carson,"Cocktail Bars, American (New), Restaurants, Nightlife, Bars, Burgers, Breakfast & Brunch, Tapas Bars",4.0
QeO9D8joKKWSRcxmjwWZKA,Starbucks,"Restaurants, Cafes, Food, Coffee & Tea",2.5
BslEhCyzaQPfpHtDogb4hQ,Brooklyn Bowl,"Bowling, Active Life, Music Venues, Arts & Entertainment, Nightlife, Restaurants, American (Traditional), American (New)",3.5
qi3JiaD6bzjsE22HFIrpng,Pizzeria Da Enzo,"Pizza, Restaurants",3.0
lnZKSuiE8c8_zYaLTZacmQ,Doh Sushi & Tapas,"Restaurants, Sushi Bars",3.5
LH4U1OJuJVxovAAcx2Oi9Q,Rocco's NY Pizza & Pasta,"Restaurants, Pizza, Italian",4.5
Xe0ITIe5yBCaxGdLx-FaiQ,j-pop Lounge,"Restaurants, Nightlife, Lounges, Sushi Bars, Bars",2.0
FiW6w5nmhlUoJAyNofb4jg,Fruits and Roots,"Restaurants, Coffee & Tea, Food Stands, Food, Juice Bars & Smoothies",4.0
t7YEHbN6NiuS1oBlD-R6ag,Excalibur Pool,"Restaurants, Cafes, Swimming Pools, Active Life",3.0
Bv5RS9NFbTsk9D7fvYx4Hw,McDonald's,"Burgers, Restaurants, Food, Coffee & Tea, Fast Food",2.5
lO2fIIZj225NIk5t2k69NA,Hong Kong Cafe,"Noodles, Arts & Entertainment, Casinos, Hotels, Nightlife, Asian Fusion, Chinese, Hong Kong Style Cafe, Event Planning & Services, Dim Sum, Hotels & Travel, Soup, Restaurants, Bars",2.5
DKvvZFdBKwZWA5i562FytQ,Cajun Cafe,"Seafood, Restaurants, Cajun/Creole, Food, Event Planning & Services, Southern, Food Delivery Services, Caterers",4.0
Rt_M67qJU8x4QGhdYwnkAQ,Piccadilly Pizza Fremont,"Pizza, Restaurants",2.5
0p27EjcNwTI7Ey4K_MNPww,Fatburger,"Fast Food, Restaurants, American (Traditional), Burgers",3.0
iCQpiavjjPzJ5_3gPD5Ebg,Secret Pizza,"Pizza, Restaurants",4.0
EneqsOFGCK4KXofNHsc5aQ,In-N-Out Burger,"Restaurants, Burgers, Fast Food",4.0
vHz2RLtfUMVRPFmd7VBEHA,Gordon Ramsay Hell's Kitchen,"Restaurants, American (New), Breakfast & Brunch, Burgers",4.5
h5qBxa_L-pIdNSOBQxTNGQ,Brothers Italian Bistro,"Pizza, Restaurants, Sandwiches, Burgers",2.5
mB_cI1tCrNxxvr2e2myNrQ,Taco Bell Cantina,"Mexican, Restaurants, Fast Food",3.5
1Vvxx-9AoINg8TJXOZgEHg,YOLOS,"Nightlife, Event Planning & Services, Venues & Event Spaces, Restaurants, American (New), Mexican, Karaoke",3.5
YCm7wypibp04buWh-jRRpg,Cafe Summer,"Restaurants, Juice Bars & Smoothies, Delicatessen, Desserts, Bubble Tea, Coffee & Tea, Asian Fusion, Cafes, Food",4.0
qGW6A2w5E0rfQV-0f5jrVQ,Masala,"Pakistani, Indian, Fast Food, Restaurants",3.5
KhWl4Mwhm_Oqq0zIIz-0wQ,Carnival World & Seafood Buffet,"Buffets, Seafood, Restaurants",2.5
J1MVP1oGbBnKVqriX4HDuQ,Denny's,"American (Traditional), Coffee & Tea, Restaurants, Food, Breakfast & Brunch, Diners",3.0
TqUVH7Ox_3qEkCxCCS_l3Q,Prime Rib Loft,"Restaurants, Nightlife, Wine Bars, Seafood, Steakhouses, Bars",3.5
mwERWE8IqgcmPHg3cpCfNA,Thai Vegas,"Thai, Restaurants, Chinese",3.5
q4i-GbjeSp6ucBDXGE9DqA,Imsiam Thai Restaurant and Noodle,"Noodles, Thai, Soup, Restaurants",4.5
xkGquJpL_-nAg-ZDaVHjPA,Sports Deli,"Desserts, Delis, Hotels, Event Planning & Services, Food, Sandwiches, Arts & Entertainment, Hotels & Travel, Casinos, Restaurants",3.0
6ITjN8jGEKNUyepyq6ah6g,Sleepy Wilson's Barbecue,"Restaurants, Barbeque",5.0
IF9C_h3NONhXZ7bbyhtnxA,Osi's Kitchen,"Middle Eastern, Restaurants, Event Planning & Services, Kosher, Caterers, Food, Mediterranean",4.5
4nhQy38y-PnkY1qALNBTeQ,Antonio's Italian Ristorante,"Italian, Restaurants",4.5
u3wBdbVJXkXA7VUpz_YuEQ,Korea House BBQ,"Restaurants, Barbeque, Korean",3.5
217u7Wad7y90x4el26-TIw,Capriotti's Sandwich Shop,"Sandwiches, Restaurants",4.0
oljOuU-B7XUNQFPBjed2yQ,Kabuki Japanese Restaurant,"Asian Fusion, Japanese, Restaurants, Sushi Bars",4.0
Xs5MqC7-g0vc4nmWDtRZoQ,Northside Nathan's Pizza,"Italian, Pizza, Restaurants, Sandwiches",4.0
iLlPXAA6NYTgWaG4DgCNEA,McDonald's,"Fast Food, Coffee & Tea, Food, Restaurants, Burgers",3.0
0qet57CmMA5qUm6gPFUTpg,Di Fara Pizza,"Restaurants, Pizza, Italian",3.0
svTDpnD6yj77h5iH9lDucw,Dita's,"German, Restaurants, American (Traditional)",4.0
Cn-3QY2-FHPL73VbZTfGag,Jack In The Box,"Restaurants, Fast Food",2.5
G7yeF8yMra1_kymdxPVCWQ,24 Hour Soul Food Express,"Food, Food Delivery Services, Soul Food, Restaurants",3.0
8zh9Uts1H32Cqfbar44TLw,El Birotazo,"Tacos, Restaurants, Mexican",4.0
bipVXy6DVI0xJaXscBwdXQ,Sauced,"Caterers, Comfort Food, Food Trucks, Restaurants, Cajun/Creole, Food, Street Vendors, Event Planning & Services",4.5
nnDLapJk1z2NJE0-XzwMlQ,Gallagher's Steakhouse,"Steakhouses, Restaurants",4.0
0d0i0FaJq1GIeW1rS2D-5w,Bruxie,"Sandwiches, Breakfast & Brunch, Restaurants, Waffles, Desserts, Food",4.5
Yp3yuxI6hIzGP9xb5a5-bQ,KFC,"Fast Food, Restaurants, Chicken Shop, Chicken Wings",2.0
5MnLa1nE606cvNGlSFt01Q,Ben's BBQ & Smokehouse,"Food, Restaurants, Food Trucks, Barbeque",3.5
2weQS-RnoOBhb1KsHKyoSQ,The Buffet,"Restaurants, Buffets",3.5
uh7DUWtPoZkuEE05fghJ_w,Beauty & Essex,"Tapas Bars, American (New), Nightlife, Restaurants, Bars, Lounges",4.0
GU7ww3eoGTcXAze8VJtC7g,Fin,"Wine Bars, Restaurants, Beer, Wine & Spirits, Food, Nightlife, Chinese, Bars",3.0
eNO-H8y0_CxkvIkYW_vtAw,Taste de Tropics,"Caribbean, Latin American, Restaurants, Food, Desserts",5.0
aivNhZ9sArYQ2XHfCocHng,Dreamland Cafe,"Cafes, Bubble Tea, Food, Restaurants, Juice Bars & Smoothies",4.0
MpovsyjkSkchD7ssAdEVKQ,Charlie Palmer Steak,"American (New), Steakhouses, Restaurants",4.0
GsXmR2sfhxj1mH18pTwuPw,Smoke N Pig,"Sandwiches, Street Vendors, Barbeque, Specialty Food, Food, Restaurants, Food Trucks",3.5
S7K37lRlmeFu1WhlgB3zvQ,Oliva Minimart & Cafeteria,"Restaurants, Sandwiches, Juice Bars & Smoothies, Food, Coffee & Tea, Cafeteria",4.0
Xqur5VuobC9WW3crdxZPBw,Amlee Chinese Cuisine,"Restaurants, Chinese, Soup, Salad",3.5
PbyqDJf815zRn-7p6vYpAQ,Umami Burger -  SLS Las Vegas,"Burgers, Nightlife, Sports Bars, Bars, Restaurants",3.5
QazkhZQHHpRyT7KRVsPnbg,Mulligans Landing,"Sports Bars, Nightlife, Restaurants, Bars, American (Traditional)",3.5
nHQtk-oJVNvVpvfFslv9Ug,PT's Pub,"American (Traditional), Pubs, Nightlife, Restaurants, American (New), Sports Bars, Bars",3.0
ZjdcfPbkBVtMnXm8jLSV_A,Tiffany's Cafe,"Breakfast & Brunch, American (Traditional), Cafes, Restaurants, Diners",4.0
In0uctdG7Kb3E8gUYtjgnA,Timbers Sunset,"American (Traditional), Restaurants, Bars, Breakfast & Brunch, Nightlife, Pubs",4.5
Erj_jPPdF3IupgNS1Yfm4w,Bentley's Bar and Grill,"Nightlife, Food, Bars, Restaurants, Sports Bars, American (Traditional), Beer, Wine & Spirits, Pizza",3.0
OFw59czUoeeosFMKfRawmg,Gordon Biersch Brewery Restaurant,"Breweries, Nightlife, Food, American (New), Restaurants, Bars",3.5
8StUtYZ3yTCDxMS9439GMQ,Mi Lindo Nayarit Seafood,"Seafood, Restaurants",4.5
SwAZBCyFtVo_8vkRbJhdkA,Culinary Dropout,"Venues & Event Spaces, Nightlife, Bars, Fondue, Restaurants, American (New), Event Planning & Services",4.0
3pSUr_cdrphurO6m1HMP9A,J Karaoke Bar,"American (New), Korean, Bars, Restaurants, Nightlife, Cocktail Bars, Karaoke, Asian Fusion",5.0
ARohEoxqg8TzA5gQfdGAZw,Benihana,"Teppanyaki, Restaurants, Japanese, Sushi Bars",3.5
KVsv8wRGnLX8QWoNZKNMQA,Shibuya,"Sushi Bars, Japanese, Restaurants",4.0
_j2EtQtgLuXGRBfbM5YwZA,Noodle Asia,"Asian Fusion, Restaurants, Dim Sum, Chinese, Noodles",3.5
CLthP1yn32xlBswIbsLIjQ,El Taco Feliz,"Mexican, Restaurants",3.5
jLmjlSILEpZHr0axiQd3Yg,Papa John's Pizza,"Pizza, Restaurants",2.0
R0ukZ5FgY_2Pn96Go5mftA,Johnny Rockets,"Restaurants, Burgers, American (Traditional), Diners, Sandwiches",3.0
6UI3dCIY6eM1eBOsnEVBuw,The Perq,"Gelato, Nightlife, Coffee & Tea, Ice Cream & Frozen Yogurt, Restaurants, Dance Clubs, Sandwiches, Bakeries, Food",3.5
n4E8ltk6CidI4_9s5STVtA,Primeburger,"American (New), Burgers, Restaurants, Breakfast & Brunch",4.0
UAMTM6LMA2on079oBMFBPQ,Lazy Joe's Fish & Chips,"Restaurants, Gluten-Free, Seafood, Mediterranean, Fish & Chips",3.5
pzBTsxScWslK5VpfK-qWjw,Sea Harbour,"Restaurants, Seafood, Asian Fusion",2.5
luf0E5FPY-hv-uceL8QtBA,Fat Bar,"Sports Bars, Restaurants, American (New), American (Traditional), Nightlife, Bars",3.5
tFvKH6P6vnFLkiMKAyV-gg,TJ's Deli,"Restaurants, Delis",4.5
JhQvfo_WfX10TG9_7VO14g,Dad's Grilled Cheese,"Sandwiches, Restaurants",3.5
vAuzGR-ufeLu3Y_U5UlO_w,Stick E Rice,"Thai, Restaurants",4.0
6xL0DuOl6PkkzyaJTCPtAw,Steak 'n Shake,"Restaurants, Diners, American (Traditional), Burgers",2.0
Y9kXVlU4xPfSZvkZH6C_2Q,Naked City Tavern,"Pizza, Restaurants, Italian, Nightlife, American (New), Sports Bars, Bars",3.5
kABF0hYfAEnl166mn1zR1A,The Noodle Man,"Szechuan, Chinese, Soup, Restaurants, Noodles, Local Flavor, Food, Specialty Food, Pasta Shops",4.0
OR4RDOkG3NEvJ-eB9_V_1w,Afghan Kabob Restaurant & Bakery,"Middle Eastern, Event Planning & Services, Halal, Restaurants, Bakeries, Afghan, Buffets, Mediterranean, Food, Caterers",4.0
86xm0Q8iX5ZjODWMkvwnxA,Popeyes Louisiana Kitchen,"Chicken Wings, Southern, Chicken Shop, Restaurants, American (Traditional), Fast Food",3.0
dWrezcuIAO-Ckx1W0gu5jg,Parma By Chef Marc,"Wine Bars, Nightlife, Italian, Bars, Pizza, Restaurants",4.0
paXy0JJM_4LgRyWtqIjxQw,Pho Hoa,"Soup, Vietnamese, Restaurants",2.5
YTCCJ3ShO-zg0dlx1nk6dw,Morimoto,"Restaurants, Sushi Bars, Japanese, Nightlife, American (New), Bars",4.5
9tjX_OuFofQxLTh9pky8KQ,Pinoy Resto Buffet,"Asian Fusion, Buffets, Restaurants, Filipino",3.5
BMAflH82OUIMl2mHtP0MNQ,Bonanno's New York Pizzeria,"Restaurants, Pizza",3.5
jVD09YgKsDtKD5sOYes6wg,SEA: The Thai Experience,"Asian Fusion, Restaurants, Vietnamese, Thai",3.5
gOOfBSBZlffCkQ7dr7cpdw,Chica,"Mexican, Restaurants, Bars, Nightlife, Latin American, Wine Bars",4.5
TgbzzpwFaTIXNgwwI1ih1w,Tides Oyster Bar,"Restaurants, Seafood",3.5
ylwIzIHOjk5ECMoD6Af-cg,Dish Function All Chefs,"Seafood, Restaurants, Event Planning & Services, Food, Caterers, Food Delivery Services, Burgers, Breakfast & Brunch",4.5
y4jBVV_r8sVnz0WBEQrvMQ,Pete Rose Sports Bar And Grill,"Nightlife, Sports Bars, Bars, Sandwiches, Restaurants, American (New)",3.5
6ANVuBMmpkXpFd5Hzkn4_Q,Red 8,"Restaurants, Asian Fusion, Chinese",3.5
6V_7ldr9tjmet0BdAnC34A,Tournament of Kings,"Event Planning & Services, Casinos, Restaurants, Musicians, Arts & Entertainment",4.0
Do4n_yK_K6DmR9_Es5qwlA,Drugstore Cafe,"Desserts, Sandwiches, Restaurants, Cafes, Coffee & Tea, Delis, Food",3.5
zHs5jZqZJBBt-JizAKktpA,Amigos Tacos,"Mexican, Restaurants",3.0
7GGJlp1aWfcXGQz6q7SkXQ,The Rockhouse,"Tacos, Restaurants, Nightlife, Mexican, Sports Bars, Burgers, Salad, Bars, Hot Dogs, Dive Bars",3.0
ZkGDCVKSdf8m76cnnalL-A,Le Village Buffet,"Buffets, Restaurants, Sandwiches, Breakfast & Brunch",3.0
Q-1JCkmzNBJk6jC7K_AUZA,Hookah Master's Lounge,"Coffee & Tea, Cocktail Bars, Burgers, Restaurants, Tobacco Shops, Food, Dance Clubs, American (Traditional), Bars, Middle Eastern, Shopping, Hookah Bars, Nightlife",3.5
WzkbnhI-fxdH_tMzT3evtA,Mr D's Sportsbar & Grill,"Restaurants, American (Traditional), Karaoke, Nightlife, Bars, Sports Bars",4.0
ynHT0Mo4878oDHbTb4nFlw,Café To Go,"Restaurants, Cafes",3.5
g8oxQ1Ji9mr9PMjhEfaWSg,Dick's Last Resort,"Restaurants, Food, American (Traditional), Nightlife, Beer, Wine & Spirits, Bars",3.0
hJX8WoV-KbFVHojZ6i83Cg,Quiznos,"Delis, Fast Food, Sandwiches, Restaurants",3.5
EZQESVzkOPs7LwCHVC3Szg,Mizumi,"Restaurants, Japanese",4.0
44uqXcYp8QMEK0eicwZJhg,South Beach Marketplace,"Restaurants, Food Stands",2.5
K19uBHydrYAsfX3CPnFp-w,Poukei,"Japanese, Asian Fusion, Hawaiian, Restaurants",3.5
e0JOkQYz_cnz91k6X55PLw,Sinatra,"Restaurants, Italian",4.0
VLM7QXtwOWn0VZIMSqu5qg,Boulevard Food Court,"Restaurants, Food Court",4.5
pH0BLkL4cbxKzu471VZnuA,SUSHISAMBA - Las Vegas,"Chinese, Japanese, Nightlife, Dim Sum, Asian Fusion, Restaurants, Bars, Breakfast & Brunch",4.0
yS6KN5nD4O-wDHxIhvMNdw,Burger King,"Restaurants, Burgers, Fast Food",2.0
lGy7jJ9oVZUJNkmZj7ewgA,Planet Dailies,"Breakfast & Brunch, Diners, American (New), Restaurants, American (Traditional)",3.0
xHEqgRS_p8ZE8GTgcJc2Hg,Jack in the Box,"Restaurants, Burgers, Fast Food",2.0
l7BLw7-bKVD7fImtls4Lfw,Los Antojos,"Mexican, Restaurants",4.0
YoJt2bvCrYMSSyoeUO-YTg,PT's,"Restaurants, Pubs, Nightlife, Bars, American (New), Sports Bars",3.5
_-TX913SZTfkZuUYB76vPQ,Mt. Charleston Lodge,"Hotels, Ski Resorts, American (Traditional), Venues & Event Spaces, Hotels & Travel, Restaurants, American (New), Event Planning & Services",3.5
G4hjhtA_wQ-tSOGpgGlDjw,Bajamar Seafood & Tacos,"Restaurants, Bars, Fast Food, Dive Bars, Mexican, Tacos, Nightlife, Seafood",5.0
77h11eWv6HKJAgojLx8G4w,Eggslut,"Sandwiches, Restaurants, Breakfast & Brunch",4.0
2K64ON5ifF5fUsfef6egSw,El Pollo Mobile,"Mexican, Chicken Shop, Restaurants",4.0
IqCvkoDvvImXuzGrpeiDMA,Border Grill,"Seafood, Restaurants, Tapas/Small Plates, Mexican, Breakfast & Brunch",4.5
wZkjm9TGa7nXLYHxhIRO5w,California Sushi Burrito,"Japanese, Asian Fusion, Food, Fast Food, Poke, Restaurants, Sushi Bars",4.5
aS1qJzTGyluRT2tJ09Jbaw,Magal BBQ,"Korean, Restaurants, Barbeque, Steakhouses",4.5
WOO81gScY3_VpaIfXFAKpw,Technique Restaurant,"Restaurants, French",4.0
Xj7DIGRHEchJ-VVdISazQQ,Javier's,"Restaurants, Nightlife, Bars, Mexican",4.0
HWl2EbZhkhAkFgqt44yUkA,Senor Frog's,"Bars, Cocktail Bars, Restaurants, Nightlife, Mexican",2.5
4NxIM5xpIEem1IkEkz2I7Q,La Cabana,"Restaurants, Mexican",3.5
prPOsr3aS9IStGdBil9l5A,Prima Pizza & Cafe,"Pizza, Chicken Wings, Italian, Restaurants",3.5
eUuKXhloFVHdQsLdodcLbw,Parsley Modern Mediterranean,"Restaurants, Mediterranean, Vegetarian, Vegan",4.0
PLQl-y06iPOEaqsy_nx-Eg,Cafe Mayakovsky,"Russian, Restaurants, Cafes",4.5
V6u7__4jbEDOgWR8K6qUSw,El Gran Taco,"Restaurants, Mexican",3.5
h_g5HV6Fw2rinZ3xqFwygw,Seasons Buffet,"Restaurants, Buffets",3.5
eoHdUeQDNgQ6WYEnP2aiRw,Serendipity 3,"Desserts, American (Traditional), Social Clubs, Arts & Entertainment, Food, American (New), Restaurants",3.0
8b5ll2kjXfjgFIqWsjkr8Q,Seabreeze Cafe,"American (Traditional), Cafes, Breakfast & Brunch, Restaurants",3.0
MqYYYNA-ZYvV-1w5qcmMoA,Aureole,"Seafood, American (New), American (Traditional), Restaurants",3.5
P2cHq6apwK7z6XPaU24iJQ,Veganos Kitchen,"New Mexican Cuisine, Mexican, Vegetarian, Restaurants, Vegan",4.5
Gyrez6K8f1AyR7dzW9fvAw,Casanova,"Italian, Restaurants, Mediterranean, Tapas Bars",4.0
4FC_tTgynakPLLngLkvRSw,Johnny Rockets,"Burgers, Diners, Restaurants",2.5
DAqAinEAZkyouNaeZD0OxA,Peter Piper Pizza,"Pizza, Chicken Wings, Restaurants, Food, Desserts",3.5
qSlfi_h5LdTAm7181FAZiw,Pizzaria,"Comfort Food, Restaurants",3.0
pJpjgXH5lgJtIJos9GqetQ,Buffet of Buffets,"Restaurants, Buffets",4.0
ChQmxnYLSVIQkL8Ct8z55A,Oyster Bay Seafood,"American (Traditional), Restaurants, Breakfast & Brunch, Seafood",3.0
5A9XLq-oNiua4fVrsRCaXg,Panda Express,"Bubble Tea, Fast Food, Chinese, Restaurants, Food",2.0
H_CKS6wY2_uFWJrHhCZBMA,Original Chicken Tender,"Chicken Wings, Restaurants, Fast Food, American (New)",4.0
JsCKeWHA8n_5mFQ3F6t4UA,Gonzalez Y Gonzalez Restaurant,"Restaurants, Cocktail Bars, Desserts, Mexican, Food, Bars, Nightlife",3.5
nRNWaEuPtfcyR8pI-LnASA,Italia Express,"Italian, Restaurants",3.0
aGDo7GDN5YLvpYykpSLkbw,Florida Cafe Cuban Bar & Grill,"Cuban, Restaurants, Nightlife, Bakeries, Food, Bars",3.5
RrKvj24rmHndsO8A19lTyQ,Puerto Rico Express,"Puerto Rican, Caribbean, Restaurants",4.5
4Nj2ktP2NjCbv2aKeH3ZBg,Vesta Coffee Roasters,"Cafes, Food, Coffee Roasteries, Restaurants, Breakfast & Brunch, Coffee & Tea",4.5
_6UaHEnDDbUla3Pa3VVu3Q,Asia Creamery,"Custom Cakes, Filipino, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Restaurants, Desserts, Food",4.5
UJuxtm4DtomSaFlfK0X7fg,NM Café,"American (New), Restaurants, Cafes",3.5
JTFFtWy_chbsHTs95yD_2Q,Cafe Bellagio,"Sandwiches, Cafes, American (Traditional), American (New), Restaurants, Burgers",3.5
DRiTXZ2laRiAgrB-Gkgv1g,McDonald's,"Restaurants, Fast Food, Burgers",3.5
W-2-3Vtha0P7qT92eN1GUw,Café Presse,"Restaurants, Cafes, Food, Coffee & Tea",2.0
uGW5mFIm62PFF8bpk0wiMg,Romaine Empire,"Seafood, Salad, Sandwiches, Food Court, Restaurants",3.5
duVhqYoC-wIbsgv1SoqVDg,McDonald's,"Burgers, Restaurants, Fast Food",3.0
E62l6LwZJ7lKaExcUbrtYw,Hikari,"Steakhouses, Japanese, Sushi Bars, Restaurants",4.0
_cs_J4j8XXyBgihJs83qUg,Church's Chicken,"Chicken Wings, Burgers, Restaurants, Fast Food",2.0
viFP7j-WLzVhkCFXWGWQDw,Sonic Drive-In,"Bed & Breakfast, Fast Food, Restaurants, Food, Ice Cream & Frozen Yogurt, Hotels & Travel, Breakfast & Brunch, American (Traditional), Burgers",3.0
1h3ysSuSazvXc1aeLiiOew,Subway,"Fast Food, Sandwiches, Restaurants",3.0
lTXFSaZC8tkZujYxRG-Dcg,R Burgers,"Restaurants, Burgers, Diners, Breakfast & Brunch, Sandwiches",4.5
L_rnF5qiCYSu9d1yIv5Cvw,Soul Food Cafe Express,"Restaurants, Food Trucks, Food, Specialty Food, Soul Food, Ethnic Food",5.0
lswrEHkfLHoChmSsGFAAwA,Vegan Meals by Mindy,"Food, Food Delivery Services, Fruits & Veggies, Vegan, Specialty Food, Restaurants",5.0
Ch4mZlK2e5Ex1jbWPmr9Qw,Big Daddy's Pizzeria,"Pizza, Restaurants",2.0
T66oqkB_Bllsl0bz9Objdg,Lucky Star Chinese & Japanese Buffet,"Buffets, Restaurants, Japanese, Chinese",2.0
WlBvw6R1Qe2yIaZp-2ilZA,Toros Cantina & Gaming,"Tapas Bars, Videos & Video Game Rental, Shopping, Arcades, Restaurants, Nightlife, Books, Mags, Music & Video, Arts & Entertainment, Mexican, Bars, American (New)",3.5
5JxlZaqCnk1MnbgRirs40Q,Cabo Mexican Restaurant,"Mexican, Restaurants",3.5
Gen0ei06dGq13OJ8DRXUjg,Metro Pizza,"Italian, Pizza, Restaurants",4.0
WtsxMPURczWQY7y6cNUy8Q,Rainbow's End Natural Foods,"Health Markets, Health & Medical, Grocery, Weight Loss Centers, Specialty Food, Shopping, Nutritionists, Vegan, Vitamins & Supplements, Food, Restaurants",4.0
XTtNTWH_Nqv27RC7OtS7dQ,Jardin,"American (Traditional), Restaurants",3.5
3Gt3xskppi9jZuTrwrhLNg,Stack Restaurant & Bar,"American (New), Restaurants, Steakhouses, Seafood",4.0
ECOkEVUodMLUxvI0PMI4gQ,TAO Nightclub,"Bars, Arts & Entertainment, Asian Fusion, Lounges, Restaurants, Dance Clubs, Nightlife, Music Venues",3.0
wkKlpSx3OcoGJiv7p8VZzw,Sparrow + Wolf,"Restaurants, Cocktail Bars, Bars, American (New), Nightlife",4.5
v0fAQRGaDUls8pOh5i6M4A,Mansion Dining Room,"Diners, Restaurants",4.5
U-Uj13i0RkwgZ8e7I4Lf8w,Original Chicken Tender,"American (New), Cheesesteaks, Restaurants, Fast Food, Chicken Wings, Hot Dogs",3.5
TmIucPRTngutrjDpC0nXgQ,Black Tap,"Nightlife, Restaurants, Chicken Wings, Burgers, Bars, Beer Bar",4.0
J0PP9Yfzzw4-WyiZQ0JTwA,Arepa Xpress,"Food, Colombian, Food Stands, Street Vendors, Restaurants, Latin American",5.0
1-Jdq5Up9SgKoqptGvkXHA,MVR Auto Services,"Auto Glass Services, Body Shops, Transmission Repair, Insurance, Oil Change Stations, Pizza, Windshield Installation & Repair, Auto Repair, Auto Parts & Supplies, Restaurants, Towing, Auto Insurance, Financial Services, Automotive",4.5
riFzCvp77DMKDX-5GoTpqA,Steak 'n Shake,"Fast Food, Burgers, Food, American (Traditional), Restaurants, Diners",3.5
xv-A7RZuC5Qlxu9CEzuyig,A Wedding Chapel,"Event Planning & Services, Restaurants, Wedding Chapels, Pizza",2.0
3GFwQiMc4UB5rMSi4HPy-A,Kunchorn Thai Restaurant,"Restaurants, Thai",4.5
TnaNION9PogHP1kfsMghDQ,Capriotti's Sandwich Shop,"Sandwiches, Restaurants",3.5
oIcGZlqwrKkyw_L6YAVYfw,Sonic Drive-In,"Food, Burgers, Fast Food, Ice Cream & Frozen Yogurt, Restaurants",2.5
qi-zm_G6qyxOybAx1VQ30A,McDonald's,"Burgers, Coffee & Tea, Food, Restaurants, Fast Food",2.5
gf68voXoY4LqSC_7Qq5t9A,Seafood Shack,"Seafood, Fish & Chips, Restaurants",3.5
AaLvYFsLuyO1uGk0QLxN5A,Dirt Dog - Las Vegas Strip,"Food, Restaurants, Hot Dogs, Street Vendors, Desserts",4.5
tWasMHaS6ZD-xRhevpoqkw,Bubba Gump Shrimp,"Seafood, Comfort Food, Restaurants, Southern, Cajun/Creole, American (Traditional)",3.5
d482l58ho0_IMdFkXX1F5Q,DB Brasserie,"Brasseries, Nightlife, Restaurants, Bars, French",3.5
JPfi__QJAaRzmfh5aOyFEw,Shang Artisan Noodle,"Asian Fusion, Restaurants, Chinese, Soup, Noodles",4.5
dNqGe41LcgctWZbV5uerog,J Sake Bar,"Japanese, Restaurants, Nightlife, Bars",5.0
XUY2ZBiVPrJHyYisPL9EyA,Wasabi Jane's Rice & Noodle Works,"Chinese, Noodles, Restaurants",2.5
ftgmU5MuiXK4yP1CU3vqaw,Oakville Steakhouse,"Steakhouses, Restaurants, American (New)",3.5
FbpAg7_qZ6gUpcPLvFyZRw,Ringer,"Burgers, Restaurants, Pizza, Chicken Wings",2.5
mxuUDbstSrPf2OVfjXKpBA,Dairy Queen,"Restaurants, Fast Food, Food, Ice Cream & Frozen Yogurt",2.5
RESDUcs7fIiihp38-d6_6g,Bacchanal Buffet,"Sandwiches, Buffets, Breakfast & Brunch, Food, Restaurants",4.0
OmmYZ3jd3x4AUE26OG91Xw,Asia Buffet,"Buffets, Restaurants",3.5
Hg3pn4JwDD0Mm_Hxr-at2w,China Star,"Chinese, Restaurants",2.5
eR7Iw_X54m3YLWkXp9y35Q,Tonkatsu Kiyoshi,"Food, Ethnic Food, Specialty Food, Japanese, Hawaiian, Restaurants",4.5
3sPSc8NBvrkXi7scpRYDLg,Hello Tokyo,"Sushi Bars, Seafood, Japanese, Restaurants",4.0
uwTzA758DKewtUJMe-C1fA,Coconut Bistro,"Caribbean, Restaurants",4.0
znWHLW1pt19HzW1VY6KfCA,Hash House A Go Go,"Restaurants, Breakfast & Brunch, American (New), American (Traditional)",3.5
v8KJxkaqdahn90r7chXQZg,Suki Hana,"Restaurants, Japanese",2.5
OVOKaPy1KCi7ZeYbqmbMIA,Good 2 Go Pizza,"Food, Restaurants, Pizza",3.5
ZzK2myEzK5aRrwOBUExLxg,Savor The Buffet,"Restaurants, Buffets",2.5
Q5olb1x6FGk2oLAlc9p5Lg,Bonefish Grill,"Restaurants, American (New), Seafood, Bars, Cocktail Bars, Nightlife",3.5
wJAs37fHi3iqQ8Huym1mGg,Sports Book Grill,"Sandwiches, Pub Food, Fast Food, Restaurants",4.0
Jt28TYWanzKrJYYr0Tf1MQ,Cabo Wabo Cantina,"Restaurants, Nightlife, Bars, Breakfast & Brunch, Arts & Entertainment, Mexican, Music Venues",3.5
L2FZfel378lIpeqFrhX1lg,Studio Wok,"Restaurants, Chinese",2.5
SuugmVDsQ8YhfdOJYSuSmw,Outback Steakhouse,"Restaurants, Steakhouses",3.5
--9e1ONYQuAa-CB_Rrw7Tw,Delmonico Steakhouse,"Steakhouses, Restaurants, Cajun/Creole",4.0
